frame.time_epoch,tcp.seq
"1686855133.671050599","1288783"
"1686855133.672127853","1290131"
"1686855133.672131119","1291479"
"1686855133.673226948","1292827"
"1686855133.673230214","1294175"
"1686855133.674384313","1225427"
"1686855133.674940989","1296871"
"1686855133.676036798","1298219"
"1686855133.676041747","1299567"
"1686855133.677067014","1300915"
"1686855133.677069589","1302263"
"1686855133.678122858","1234863"
"1686855133.678690705","1303611"
"1686855133.678693540","1304959"
"1686855133.679745978","1238907"
"1686855133.679748673","1240255"
"1686855133.680857567","1306307"
"1686855133.680860713","1307655"
"1686855133.682090454","1309003"
"1686855133.682096585","1310351"
"1686855133.682949999","1248343"
"1686855133.683531632","1311699"
"1686855133.683535570","1313047"
"1686855133.684671103","1314395"
"1686855133.684674780","1315743"
"1686855133.685781800","1317091"
"1686855133.685790857","1318439"
"1686855133.686789093","1319787"
"1686855133.686791989","1321135"
"1686855133.687892406","1322483"
"1686855133.688985781","1263171"
"1686855133.689529753","1267215"
"1686855133.690136744","1268563"
"1686855133.690667421","1325179"
"1686855133.690669936","1326527"
"1686855133.691900298","1327875"
"1686855133.691904466","1329223"
"1686855133.693411718","1330571"
"1686855133.693415085","1331919"
"1686855133.694442064","1333267"
"1686855133.694445070","1334615"
"1686855133.695619327","1337311"
"1686855133.696679018","1338659"
"1686855133.697662677","1341355"
"1686855133.697666073","1342703"
"1686855133.698778303","1345399"
"1686855133.700367349","1346747"
"1686855133.700371216","1348095"
"1686855133.701452128","1349443"
"1686855133.701454662","1350791"
"1686855133.702641062","1295523"
"1686855133.704157170","1354835"
"1686855133.705278858","1357531"
"1686855133.705282675","1358879"
"1686855133.706448877","1360227"
"1686855133.706452974","1361575"
"1686855133.707418399","1362923"
"1686855133.707420593","1364271"
"1686855133.708639533","1365619"
"1686855133.708642679","1366967"
"1686855133.709619605","1368315"
"1686855133.709622621","1369663"
"1686855133.710705546","1371011"
"1686855133.710707860","1372359"
"1686855133.711762963","1373707"
"1686855133.713089245","1377751"
"1686855133.713941717","1379099"
"1686855133.713945905","1380447"
"1686855133.715017418","1381795"
"1686855133.715020805","1383143"
"1686855133.716707845","1384491"
"1686855133.717865080","1387187"
"1686855133.717868987","1388535"
"1686855133.719013528","1389883"
"1686855133.719016844","1391231"
"1686855133.720205889","1392579"
"1686855133.720209826","1393927"
"1686855133.721366760","1395275"
"1686855133.721370607","1396623"
"1686855133.722507463","1271259"
"1686855133.723266189","1397971"
"1686855133.723269245","1399319"
"1686855133.724266549","1335963"
"1686855133.726000868","1340007"
"1686855133.726602960","1403363"
"1686855133.726606957","1404711"
"1686855133.727768941","1406059"
"1686855133.727773489","1407407"
"1686855133.728888996","1283391"
"1686855133.729471821","1344051"
"1686855133.731999901","1408755"
"1686855133.732002556","1410103"
"1686855133.734206948","1412799"
"1686855133.734815792","1352139"
"1686855133.734820070","1353487"
"1686855133.734822234","1356183"
"1686855133.735588033","1416843"
"1686855133.736551334","1419539"
"1686855133.736555542","1420887"
"1686855133.737712476","1422235"
"1686855133.737716063","1423583"
"1686855133.739051572","1424931"
"1686855133.739053897","1426279"
"1686855133.740022827","1427627"
"1686855133.740026174","1428975"
"1686855133.741164673","1375055"
"1686855133.741726499","1376403"
"1686855133.742406186","1430323"
"1686855133.742409512","1431671"
"1686855133.743513927","1434367"
"1686855133.744756533","1437063"
"1686855133.745839949","1438411"
"1686855133.745842193","1439759"
"1686855133.746972587","1323831"
"1686855133.748172973","1441107"
"1686855133.748175558","1442455"
"1686855133.749347149","1443803"
"1686855133.749349975","1445151"
"1686855133.750607508","1446499"
"1686855133.750611816","1447847"
"1686855133.751681586","1450543"
"1686855133.752864980","1451891"
"1686855133.752867444","1453239"
"1686855133.754021183","1400667"
"1686855133.754024569","1402015"
"1686855133.755231707","1454587"
"1686855133.756347755","1457283"
"1686855133.756350490","1458631"
"1686855133.757505139","1459979"
"1686855133.758716606","1462675"
"1686855133.758719441","1464023"
"1686855133.759846729","1465371"
"1686855133.759850006","1466719"
"1686855133.761023060","1468067"
"1686855133.761025805","1469415"
"1686855133.762758020","1470763"
"1686855133.762760164","1472111"
"1686855133.763961061","1414147"
"1686855133.763965409","1415495"
"1686855133.765684139","1474807"
"1686855133.766841704","1476155"
"1686855133.766844970","1477503"
"1686855133.767993268","1478851"
"1686855133.767996845","1480199"
"1686855133.769299242","1481547"
"1686855133.769301436","1482895"
"1686855133.770345197","1484243"
"1686855133.770348584","1485591"
"1686855133.771520155","1488287"
"1686855133.772641733","1433019"
"1686855133.773211634","1435715"
"1686855133.773844463","1489635"
"1686855133.773847188","1490983"
"1686855133.775676987","1492331"
"1686855133.775681185","1493679"
"1686855133.777011314","1495027"
"1686855133.777014110","1496375"
"1686855133.777952924","1497723"
"1686855133.777958664","1499071"
"1686855133.779095982","1500419"
"1686855133.779098396","1501767"
"1686855133.780015970","1503115"
"1686855133.780018766","1504463"
"1686855133.780904660","1449195"
"1686855133.781406263","1505811"
"1686855133.781408818","1507159"
"1686855133.782312025","1509855"
"1686855133.783273903","1512551"
"1686855133.784205183","1455935"
"1686855133.785020114","1513899"
"1686855133.785023891","1515247"
"1686855133.785612688","1516595"
"1686855133.785616545","1517943"
"1686855133.786541914","1519291"
"1686855133.786545721","1520639"
"1686855133.787432377","1461327"
"1686855133.787916036","1521987"
"1686855133.787925484","1523335"
"1686855133.788895306","1524683"
"1686855133.788898332","1526031"
"1686855133.789797060","1527379"
"1686855133.789799545","1528727"
"1686855133.791206879","1530075"
"1686855133.791212209","1531423"
"1686855133.792140013","1532771"
"1686855133.792289905","1534119"
"1686855133.793078527","1535467"
"1686855133.793995981","1418191"
"1686855133.794440416","1473459"
"1686855133.794935987","1539511"
"1686855133.795986662","1540859"
"1686855133.795990549","1542207"
"1686855133.796792035","1543555"
"1686855133.796794380","1544903"
"1686855133.797892613","1546251"
"1686855133.797894978","1547599"
"1686855133.798647001","1548947"
"1686855133.798650908","1550295"
"1686855133.799571618","1486939"
"1686855133.801078380","1555687"
"1686855133.801938396","1557035"
"1686855133.801942223","1558383"
"1686855133.802904532","1559731"
"1686855133.803813660","1562427"
"1686855133.803815854","1563775"
"1686855133.804728148","1385839"
"1686855133.805193162","1565123"
"1686855133.805197921","1566471"
"1686855133.806134691","1567819"
"1686855133.806139060","1569167"
"1686855133.807269434","1570515"
"1686855133.807273291","1571863"
"1686855133.808119050","1573211"
"1686855133.808564978","1574559"
"1686855133.808959700","1575907"
"1686855133.808961884","1577255"
"1686855133.809875941","1578603"
"1686855133.809878466","1579951"
"1686855133.810693067","1508507"
"1686855133.811578160","1582647"
"1686855133.813150926","1511203"
"1686855133.813907788","1583995"
"1686855133.813910162","1585343"
"1686855133.815467329","1586691"
"1686855133.815470445","1588039"
"1686855133.817015808","1590735"
"1686855133.818569438","1592083"
"1686855133.818574437","1593431"
"1686855133.820061802","1411451"
"1686855133.820964899","1594779"
"1686855133.820968997","1596127"
"1686855133.822471240","1597475"
"1686855133.822474186","1598823"
"1686855133.823629306","1536815"
"1686855133.824489533","1600171"
"1686855133.824492278","1601519"
"1686855133.825378603","1538163"
"1686855133.827139612","1605563"
"1686855133.827144552","1606911"
"1686855133.828595158","1608259"
"1686855133.828604896","1609607"
"1686855133.829483106","1551643"
"1686855133.829584888","1552991"
"1686855133.830737464","1554339"
"1686855133.831158204","1610955"
"1686855133.831160509","1612303"
"1686855133.833850744","1561079"
"1686855133.833856485","1613651"
"1686855133.833861835","1614999"
"1686855133.836739121","1617695"
"1686855133.836743189","1619043"
"1686855133.836745724","1620391"
"1686855133.836750032","1621739"
"1686855133.836752687","1623087"
"1686855133.837614626","1624435"
"1686855133.837618213","1625783"
"1686855133.838500140","1627131"
"1686855133.838504799","1628479"
"1686855133.839626687","1629827"
"1686855133.839629563","1631175"
"1686855133.840703190","1581299"
"1686855133.841358913","1632523"
"1686855133.841362509","1633871"
"1686855133.842408455","1635219"
"1686855133.842410829","1636567"
"1686855133.843528370","1637915"
"1686855133.844667540","1640611"
"1686855133.844670275","1641959"
"1686855133.845785270","1643307"
"1686855133.845789118","1644655"
"1686855133.847058172","1646003"
"1686855133.847061148","1647351"
"1686855133.848033906","1648699"
"1686855133.848037773","1650047"
"1686855133.849134895","1589387"
"1686855133.849774427","1652743"
"1686855133.850825161","1654091"
"1686855133.850827526","1655439"
"1686855133.851949334","1656787"
"1686855133.851952299","1658135"
"1686855133.853132116","1659483"
"1686855133.854220131","1663527"
"1686855133.856508130","1664875"
"1686855133.857559686","1667571"
"1686855133.857563233","1668919"
"1686855133.858743441","1670267"
"1686855133.858747348","1671615"
"1686855133.859846173","1672963"
"1686855133.859850552","1674311"
"1686855133.860963333","1675659"
"1686855133.860968412","1677007"
"1686855133.862054453","1678355"
"1686855133.862058520","1679703"
"1686855133.863198813","1681051"
"1686855133.863201488","1682399"
"1686855133.864308017","1683747"
"1686855133.864311975","1685095"
"1686855133.865470722","1616347"
"1686855133.866233465","1686443"
"1686855133.866237403","1687791"
"1686855133.867216412","1689139"
"1686855133.867219258","1690487"
"1686855133.868264843","1691835"
"1686855133.868278819","1693183"
"1686855133.869402861","1695879"
"1686855133.870528637","1697227"
"1686855133.870533777","1698575"
"1686855133.871627883","1701271"
"1686855133.872747897","1702619"
"1686855133.873936821","1639263"
"1686855133.874542660","1705315"
"1686855133.874546567","1706663"
"1686855133.875626296","1708011"
"1686855133.875629732","1709359"
"1686855133.876788811","1710707"
"1686855133.876793770","1712055"
"1686855133.877940525","1713403"
"1686855133.877944302","1714751"
"1686855133.878901942","1651395"
"1686855133.879467715","1716099"
"1686855133.879471522","1717447"
"1686855133.880637122","1718795"
"1686855133.881732330","1721491"
"1686855133.881736729","1722839"
"1686855133.882841535","1660831"
"1686855133.884064944","1724187"
"1686855133.886468841","1730927"
"1686855133.887363953","1602867"
"1686855133.888458009","1666223"
"1686855133.889006410","1732275"
"1686855133.889008814","1733623"
"1686855133.890433521","1734971"
"1686855133.890437228","1736319"
"1686855133.891404666","1737667"
"1686855133.891408373","1739015"
"1686855133.892417800","1740363"
"1686855133.892421447","1741711"
"1686855133.893914452","1744407"
"1686855133.895766272","1748451"
"1686855133.896910071","1752495"
"1686855133.898021781","1694531"
"1686855133.898675539","1753843"
"1686855133.898679467","1755191"
"1686855133.899707579","1756539"
"1686855133.899711626","1757887"
"1686855133.901048158","1759235"
"1686855133.901051754","1760583"
"1686855133.901924534","1699923"
"1686855133.902547936","1763279"
"1686855133.903659685","1703967"
"1686855133.904359440","1764627"
"1686855133.904363397","1765975"
"1686855133.905327950","1767323"
"1686855133.905330775","1768671"
"1686855133.906433498","1770019"
"1686855133.906435762","1771367"
"1686855133.907588278","1772715"
"1686855133.907592035","1774063"
"1686855133.908704766","1775411"
"1686855133.908707581","1776759"
"1686855133.909852472","1778107"
"1686855133.909857271","1779455"
"1686855133.910968099","1780803"
"1686855133.910971505","1782151"
"1686855133.912070260","1784847"
"1686855133.913240900","1662179"
"1686855133.914340837","1725535"
"1686855133.914876804","1726883"
"1686855133.914879749","1728231"
"1686855133.915973385","1729579"
"1686855133.916566559","1786195"
"1686855133.917724355","1788891"
"1686855133.917727160","1790239"
"1686855133.918823711","1791587"
"1686855133.918827648","1792935"
"1686855133.919941982","1795631"
"1686855133.921632478","1798327"
"1686855133.922738837","1801023"
"1686855133.924518271","1802371"
"1686855133.924521137","1803719"
"1686855133.927357587","1805067"
"1686855133.927362166","1806415"
"1686855133.927364229","1745755"
"1686855133.927367375","1747103"
"1686855133.928004453","1749799"
"1686855133.928620881","1751147"
"1686855133.929406237","1807763"
"1686855133.930844399","1810459"
"1686855133.930993850","1811807"
"1686855133.932041979","1761931"
"1686855133.932914820","1813155"
"1686855133.932917054","1814503"
"1686855133.934120255","1817199"
"1686855133.939002439","1818547"
"1686855133.941151448","1821243"
"1686855133.941155285","1823939"
"1686855133.941157499","1825287"
"1686855133.941159853","1783499"
"1686855133.941163330","1826635"
"1686855133.941691122","1829331"
"1686855133.941695089","1830679"
"1686855133.943751864","1832027"
"1686855133.944263085","1720143"
"1686855133.945316545","1834723"
"1686855133.945319991","1836071"
"1686855133.946349185","1837419"
"1686855133.946351740","1838767"
"1686855133.947744447","1840115"
"1686855133.947747032","1841463"
"1686855133.949049990","1842811"
"1686855133.951074845","1845507"
"1686855133.951079023","1846855"
"1686855133.952452874","1848203"
"1686855133.952455048","1849551"
"1686855133.953768857","1850899"
"1686855133.953771172","1852247"
"1686855133.955148140","1853595"
"1686855133.956436901","1604215"
"1686855133.957353073","1743059"
"1686855133.957934075","1794283"
"1686855133.958582964","1796979"
"1686855133.959324207","1799675"
"1686855133.960054259","1809111"
"1686855133.960573003","1857639"
"1686855133.961904616","1860335"
"1686855133.963260855","1815851"
"1686855133.963963996","1861683"
"1686855133.963967392","1863031"
"1686855133.965318331","1865727"
"1686855133.966685680","1867075"
"1686855133.968042800","1869771"
"1686855133.969359775","1819895"
"1686855133.970018854","1822591"
"1686855133.971424766","1872467"
"1686855133.971428503","1873815"
"1686855133.972817373","1875163"
"1686855133.972821911","1876511"
"1686855133.974064476","1833375"
"1686855133.974810057","1877859"
"1686855133.974813844","1879207"
"1686855133.976171225","1880555"
"1686855133.976175944","1881903"
"1686855133.977591433","1883251"
"1686855133.977742006","1884599"
"1686855133.978909831","1885947"
"1686855133.978912796","1887295"
"1686855133.980230473","1787543"
"1686855133.980866869","1844159"
"1686855133.981578686","1888643"
"1686855133.981582193","1889991"
"1686855133.982947899","1891339"
"1686855133.982950895","1892687"
"1686855133.984271777","1854943"
"1686855133.984983424","1894035"
"1686855133.984985709","1895383"
"1686855133.986345414","1896731"
"1686855133.987675212","1899427"
"1686855133.987677517","1900775"
"1686855133.989044977","1902123"
"1686855133.989049194","1903471"
"1686855133.990421804","1906167"
"1686855133.992670439","1908863"
"1686855133.993009426","1856291"
"1686855133.993761450","1858987"
"1686855133.994451376","1864379"
"1686855133.995143206","1910211"
"1686855133.995145600","1911559"
"1686855133.996602228","1912907"
"1686855133.996612327","1914255"
"1686855133.997841156","1868423"
"1686855133.999300108","1915603"
"1686855133.999303204","1916951"
"1686855134.000562069","1827983"
"1686855134.001251114","1918299"
"1686855134.001253528","1919647"
"1686855134.002612763","1920995"
"1686855134.003961056","1923691"
"1686855134.003965144","1925039"
"1686855134.005330900","1926387"
"1686855134.005334467","1927735"
"1686855134.006833063","1930431"
"1686855134.008033789","1931779"
"1686855134.009386551","1934475"
"1686855134.009389637","1935823"
"1686855134.010761545","1937171"
"1686855134.010765483","1938519"
"1686855134.012099510","1939867"
"1686855134.012101754","1941215"
"1686855134.013459435","1942563"
"1686855134.014815183","1946607"
"1686855134.016311134","1898079"
"1686855134.016998907","1947955"
"1686855134.017008144","1949303"
"1686855134.018201526","1951999"
"1686855134.019532527","1904819"
"1686855134.020225029","1953347"
"1686855134.020231140","1954695"
"1686855134.022274400","1956043"
"1686855134.022277887","1957391"
"1686855134.023724205","1958739"
"1686855134.023726539","1960087"
"1686855134.024986426","1961435"
"1686855134.024989983","1962783"
"1686855134.026334339","1964131"
"1686855134.026337104","1965479"
"1686855134.027682753","1871119"
"1686855134.028700676","1966827"
"1686855134.029752984","1969523"
"1686855134.029757602","1970871"
"1686855134.031092841","1972219"
"1686855134.031096749","1973567"
"1686855134.032415667","1922343"
"1686855134.034588691","1974915"
"1686855134.034592228","1976263"
"1686855134.034595073","1977611"
"1686855134.035530371","1929083"
"1686855134.039453342","1933127"
"1686855134.043479438","1943911"
"1686855134.043809228","1945259"
"1686855134.052208742","1907515"
"1686855134.060595973","1968175"
"1686855134.080764003","1950651"
