frame.time_epoch,tcp.seq,ip.src
"1687805969.458322156","391268",195.23.102.214
"1687805969.458331166","392616",195.23.102.214
"1687805969.458340175","393964",195.23.102.214
"1687805969.458348905","395312",195.23.102.214
"1687805969.458357356","396660",195.23.102.214
"1687805969.458366925","398008",195.23.102.214
"1687805969.458375585","399356",195.23.102.214
"1687805969.458380404","400704",195.23.102.214
"1687805969.458385642","402052",195.23.102.214
"1687805969.458394023","403400",195.23.102.214
"1687805969.458402683","404748",195.23.102.214
"1687805969.458411902","406096",195.23.102.214
"1687805969.458425521","407444",195.23.102.214
"1687805969.458431667","408792",195.23.102.214
"1687805969.458439769","410140",195.23.102.214
"1687805969.458446893","411488",195.23.102.214
"1687805969.458452061","412836",195.23.102.214
"1687805969.462983854","414184",195.23.102.214
"1687805969.462997752","415532",195.23.102.214
"1687805969.463005784","416880",195.23.102.214
"1687805969.463012419","418228",195.23.102.214
"1687805969.463017727","419576",195.23.102.214
"1687805969.463023523","420924",195.23.102.214
"1687805969.463031625","422272",195.23.102.214
"1687805969.463040076","423620",195.23.102.214
"1687805969.463047269","424968",195.23.102.214
"1687805969.463053555","426316",195.23.102.214
"1687805969.463062565","427664",195.23.102.214
"1687805969.463069688","429012",195.23.102.214
"1687805969.463078279","430360",195.23.102.214
"1687805969.463086520","431708",195.23.102.214
"1687805969.463094482","433056",195.23.102.214
"1687805969.463102584","434404",195.23.102.214
"1687805969.463111174","435752",195.23.102.214
"1687805969.463140717","437100",195.23.102.214
"1687805969.463151822","438448",195.23.102.214
"1687805969.463160692","439796",195.23.102.214
"1687805969.463169352","441144",195.23.102.214
"1687805969.463179479","442492",195.23.102.214
"1687805969.463188000","443840",195.23.102.214
"1687805969.463196450","445188",195.23.102.214
"1687805969.463203993","446536",195.23.102.214
"1687805969.463213143","447884",195.23.102.214
"1687805969.463222990","449232",195.23.102.214
"1687805969.463231441","450580",195.23.102.214
"1687805969.463240520","451928",195.23.102.214
"1687805969.463248692","453276",195.23.102.214
"1687805969.463255816","454624",195.23.102.214
"1687805969.463264336","455972",195.23.102.214
"1687805969.463271041","457320",195.23.102.214
"1687805969.463277327","458668",195.23.102.214
"1687805969.463285847","460016",195.23.102.214
"1687805969.463294857","461364",195.23.102.214
"1687805969.463302539","462712",195.23.102.214
"1687805969.463312108","464060",195.23.102.214
"1687805969.463319231","465408",195.23.102.214
"1687805969.463329638","466756",195.23.102.214
"1687805969.463337879","468104",195.23.102.214
"1687805969.463345492","469452",195.23.102.214
"1687805969.463369866","470800",195.23.102.214
"1687805969.463377898","472148",195.23.102.214
"1687805969.463386419","473496",195.23.102.214
"1687805969.463395498","474844",195.23.102.214
"1687805969.463403739","476192",195.23.102.214
"1687805969.463413587","477540",195.23.102.214
"1687805969.463432305","478888",195.23.102.214
"1687805969.464178698","480236",195.23.102.214
"1687805969.464190502","481584",195.23.102.214
"1687805969.464200140","482932",195.23.102.214
"1687805969.464207333","484280",195.23.102.214
"1687805969.464214318","485628",195.23.102.214
"1687805969.464222908","486976",195.23.102.214
"1687805969.464231149","488324",195.23.102.214
"1687805969.464239810","489672",195.23.102.214
"1687805969.464248191","491020",195.23.102.214
"1687805969.464261879","492368",195.23.102.214
"1687805969.464270121","493716",195.23.102.214
"1687805969.464278502","495064",195.23.102.214
"1687805969.464286953","496412",195.23.102.214
"1687805969.464295543","497760",195.23.102.214
"1687805969.465977461","499108",195.23.102.214
"1687805969.466007493","500456",195.23.102.214
"1687805969.466014617","501804",195.23.102.214
"1687805969.466020344","503152",195.23.102.214
"1687805969.466026210","504500",195.23.102.214
"1687805969.466031449","505848",195.23.102.214
"1687805969.466038922","507196",195.23.102.214
"1687805969.466044718","508544",195.23.102.214
"1687805969.466049887","509892",195.23.102.214
"1687805969.466056242","511240",195.23.102.214
"1687805969.466064833","512588",195.23.102.214
"1687805969.466072795","513936",195.23.102.214
"1687805969.466079988","515284",195.23.102.214
"1687805969.466090115","516632",195.23.102.214
"1687805969.466097728","517980",195.23.102.214
"1687805969.466123709","519328",195.23.102.214
"1687805969.466133417","520676",195.23.102.214
"1687805969.466141798","522024",195.23.102.214
"1687805969.466149899","523372",195.23.102.214
"1687805969.466156674","524720",195.23.102.214
"1687805969.466163798","526068",195.23.102.214
"1687805969.466171899","527416",195.23.102.214
"1687805969.466179023","528764",195.23.102.214
"1687805969.466186706","530112",195.23.102.214
"1687805969.466195296","531460",195.23.102.214
"1687805969.466203817","532808",195.23.102.214
"1687805969.466211430","534156",195.23.102.214
"1687805969.466219182","535504",195.23.102.214
"1687805969.466227703","536852",195.23.102.214
"1687805969.466235315","538200",195.23.102.214
"1687805969.466242928","539548",195.23.102.214
"1687805969.466250680","540896",195.23.102.214
"1687805969.466259201","542244",195.23.102.214
"1687805969.468531558","543592",195.23.102.214
